★00:07:40-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3190844429225101458830965eddac0e0134","game_id":"502","order_id":"17100868491778232972645","order_status":"2","pay_time":"1710086849","player_id":"1646593297","product_id":"143","product_name":"\u7ae0\u8282\u793c\u530518","product_price":"128","sign":"0ca522d85f0ce22e9b4bacee10e804c8","ext":"cp=3190844429225101458830965eddac0e0134|ResetType=3|GiftID=22|GiftType=1|id=143|payparam=0"}
★00:17:56-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3191844433520069146701965eddd26409a6","game_id":"502","order_id":"17100874624222080842645","order_status":"2","pay_time":"1710087462","player_id":"1646598084","product_id":"126","product_name":"\u7ae0\u8282\u793c\u53051","product_price":"12","sign":"66224333de38811e54724be3cb0d8d90","ext":"cp=3191844433520069146701965eddd26409a6|ResetType=3|GiftID=5|GiftType=1|id=126|payparam=0"}
★00:26:55-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3233844437815038227993165eddf3f1ba11","game_id":"502","order_id":"17100879992921988842645","order_status":"2","pay_time":"1710087999","player_id":"1646618884","product_id":"201","product_name":"\u5546\u5e97_\u94bb\u77f3201","product_price":"6","sign":"e1b2b0738df0af6933031f5e5c4f39a7","ext":"cp=3233844437815038227993165eddf3f1ba11|GiftType=1|id=201"}
★00:34:19-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3233844437815038074950265ede0fd6fad1","game_id":"502","order_id":"17100884457067637912645","order_status":"2","pay_time":"1710088445","player_id":"1646603791","product_id":"103","product_name":"\u6bcf\u65e5\u7279\u60e03","product_price":"12","sign":"00501b2cc0588c0d46c119eb209a5269","ext":"cp=3233844437815038074950265ede0fd6fad1|ResetType=0|GiftID=2|GiftType=1|id=103|payparam=0"}
★01:06:05-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3191844433520069676964365ede8694c120","game_id":"502","order_id":"17100903456139690512645","order_status":"2","pay_time":"1710090345","player_id":"1646599051","product_id":"203","product_name":"\u5546\u5e97_\u94bb\u77f3203","product_price":"68","sign":"13ab740c05ac870a726712be37a00385","ext":"cp=3191844433520069676964365ede8694c120|GiftType=1|id=203"}
★01:14:34-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3233844437815038074615265edea6b5c8ee","game_id":"502","order_id":"17100908595361437912645","order_status":"2","pay_time":"1710090859","player_id":"1646603791","product_id":"207","product_name":"\u901a\u884c\u8bc1","product_price":"68","sign":"0753669468e6d4a9abc1df2d6ab18fad","ext":"cp=3233844437815038074615265edea6b5c8ee|GiftType=1|id=207"}
★02:07:53-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3191844433520069473229265edf6ed068fb","game_id":"502","order_id":"17100940613137186372645","order_status":"2","pay_time":"1710094061","player_id":"1646598637","product_id":"209","product_name":"\u9ad8\u7ea7\u6708\u5361","product_price":"50","sign":"9633c5cf85678016149d21d4179fe9e1","ext":"cp=3191844433520069473229265edf6ed068fb|GiftType=1|id=209"}
★03:05:22-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3191844433520069296289165ee0462456f5","game_id":"502","order_id":"17100975065476283372645","order_status":"2","pay_time":"1710097506","player_id":"1646598337","product_id":"201","product_name":"\u5546\u5e97_\u94bb\u77f3201","product_price":"6","sign":"5b3b3545eba218393fa85cd186b518e0","ext":"cp=3191844433520069296289165ee0462456f5|GiftType=1|id=201"}
★05:42:47-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3190844429225102321514765ee2940254a8","game_id":"502","order_id":"17101069445159261952645","order_status":"2","pay_time":"1710106944","player_id":"1646596195","product_id":"103","product_name":"\u6bcf\u65e5\u7279\u60e03","product_price":"12","sign":"8676fc72a02850ddfd60ac71dc52432c","ext":"cp=3190844429225102321514765ee2940254a8|ResetType=0|GiftID=2|GiftType=1|id=103|payparam=0"}
★07:16:11-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3233844437815038134568265ee3f2c70fe1","game_id":"502","order_id":"17101125567238764432645","order_status":"2","pay_time":"1710112556","player_id":"1646606443","product_id":"193","product_name":"\u5ba0\u7269\u69fd\u4f4d\u793c\u5305","product_price":"30","sign":"df746d31535aab94f139518e164720f4","ext":"cp=3233844437815038134568265ee3f2c70fe1|ResetType=3|GiftID=72|GiftType=1|id=193|payparam=0"}
★09:00:10-139.224.119.176★收到★{"agent":"koyou","cp_order_id":"3191844433520068704268365ee578733759","game_id":"502","order_id":"17101187917424444222645","order_status":"2","pay_time":"1710118791","player_id":"1646594422","product_id":"209","product_name":"\u9ad8\u7ea7\u6708\u5361","product_price":"50","sign":"dc2dd714ef59b0c7ded0a2197aa0f514","ext":"cp=3191844433520068704268365ee578733759|GiftType=1|id=209"}
